Year,Sex,Age,Population,MaleBirths,FemaleBirths,TotalBirths,Deaths,Emigrations,Immigrations,Migration_balance,GDP_per_capita,Health_expenditure_pct_GDP,Unemployment
2001,Female,0-4,146530.0,0.0,0.0,0.0,115.0,993.0,1524.0,531.0,38601.897639231,8.00972462,3.613
2001,Female,5-9,149679.0,0.0,0.0,0.0,14.0,816.0,1048.0,232.0,38601.897639231,8.00972462,3.613
2001,Female,10-14,142961.0,0.0,0.0,0.0,10.0,583.0,827.0,244.0,38601.897639231,8.00972462,3.613
2001,Female,15-19,129683.0,737.0,703.0,1440.0,37.0,965.0,1746.0,781.0,38601.897639231,8.00972462,3.613
2001,Female,20-24,135104.0,4330.0,4124.0,8454.0,54.0,2393.0,3376.0,983.0,38601.897639231,8.00972462,3.613
2001,Female,25-29,160921.0,10027.0,9549.0,19576.0,60.0,2006.0,2993.0,987.0,38601.897639231,8.00972462,3.613
2001,Female,30-34,172159.0,9535.0,9080.0,18615.0,84.0,1452.0,2016.0,564.0,38601.897639231,8.00972462,3.613
2001,Female,35-39,162568.0,3838.0,3653.0,7491.0,104.0,980.0,1283.0,303.0,38601.897639231,8.00972462,3.613
2001,Female,40-44,156709.0,562.0,534.0,1096.0,165.0,653.0,875.0,222.0,38601.897639231,8.00972462,3.613
2001,Female,45-49,149989.0,28.0,25.0,53.0,271.0,505.0,514.0,9.0,38601.897639231,8.00972462,3.613
2001,Female,50-54,150774.0,0.0,0.0,0.0,431.0,411.0,398.0,-13.0,38601.897639231,8.00972462,3.613
2001,Female,55-59,122757.0,0.0,0.0,0.0,556.0,341.0,275.0,-66.0,38601.897639231,8.00972462,3.613
2001,Female,60-64,95720.0,0.0,0.0,0.0,685.0,242.0,207.0,-35.0,38601.897639231,8.00972462,3.613
2001,Female,65-69,86557.0,0.0,0.0,0.0,914.0,168.0,123.0,-45.0,38601.897639231,8.00972462,3.613
2001,Female,70-74,89154.0,0.0,0.0,0.0,1623.0,101.0,73.0,-28.0,38601.897639231,8.00972462,3.613
2001,Female,75-79,89678.0,0.0,0.0,0.0,2988.0,40.0,65.0,25.0,38601.897639231,8.00972462,3.613
2001,Female,80+,131192.0,0.0,0.0,0.0,14240.0,46.0,39.0,-7.0,38601.897639231,8.00972462,3.613
2001,Male,0-4,154424.0,0.0,0.0,0.0,162.0,1039.0,1611.0,572.0,38601.897639231,8.00972462,3.849
2001,Male,5-9,158469.0,0.0,0.0,0.0,18.0,864.0,1135.0,271.0,38601.897639231,8.00972462,3.849
2001,Male,10-14,150368.0,0.0,0.0,0.0,15.0,614.0,946.0,332.0,38601.897639231,8.00972462,3.849
2001,Male,15-19,136277.0,0.0,0.0,0.0,98.0,640.0,1324.0,684.0,38601.897639231,8.00972462,3.849
2001,Male,20-24,139832.0,0.0,0.0,0.0,171.0,1724.0,2326.0,602.0,38601.897639231,8.00972462,3.849
2001,Male,25-29,165401.0,0.0,0.0,0.0,172.0,2124.0,2817.0,693.0,38601.897639231,8.00972462,3.849
2001,Male,30-34,179578.0,0.0,0.0,0.0,198.0,1732.0,2167.0,435.0,38601.897639231,8.00972462,3.849
2001,Male,35-39,170814.0,0.0,0.0,0.0,260.0,1373.0,1559.0,186.0,38601.897639231,8.00972462,3.849
2001,Male,40-44,162764.0,0.0,0.0,0.0,300.0,985.0,1073.0,88.0,38601.897639231,8.00972462,3.849
2001,Male,45-49,155674.0,0.0,0.0,0.0,439.0,741.0,672.0,-69.0,38601.897639231,8.00972462,3.849
2001,Male,50-54,157590.0,0.0,0.0,0.0,672.0,590.0,438.0,-152.0,38601.897639231,8.00972462,3.849
2001,Male,55-59,125304.0,0.0,0.0,0.0,882.0,445.0,352.0,-93.0,38601.897639231,8.00972462,3.849
2001,Male,60-64,92561.0,0.0,0.0,0.0,1089.0,333.0,177.0,-156.0,38601.897639231,8.00972462,3.849
2001,Male,65-69,78277.0,0.0,0.0,0.0,1536.0,230.0,130.0,-100.0,38601.897639231,8.00972462,3.849
2001,Male,70-74,74256.0,0.0,0.0,0.0,2482.0,102.0,61.0,-41.0,38601.897639231,8.00972462,3.849
2001,Male,75-79,64003.0,0.0,0.0,0.0,3822.0,50.0,54.0,4.0,38601.897639231,8.00972462,3.849
2001,Male,80+,65709.0,0.0,0.0,0.0,9314.0,28.0,40.0,12.0,38601.897639231,8.00972462,3.849
2002,Female,0-4,144453.0,0.0,0.0,0.0,131.0,768.0,1914.0,1146.0,43170.557174499,8.98267078,4.094
2002,Female,5-9,149623.0,0.0,0.0,0.0,15.0,627.0,1418.0,791.0,43170.557174499,8.98267078,4.094
2002,Female,10-14,147168.0,0.0,0.0,0.0,23.0,486.0,1184.0,698.0,43170.557174499,8.98267078,4.094
2002,Female,15-19,130323.0,677.0,650.0,1327.0,36.0,844.0,1978.0,1134.0,43170.557174499,8.98267078,4.094
2002,Female,20-24,134484.0,4107.0,3930.0,8037.0,48.0,2215.0,3915.0,1700.0,43170.557174499,8.98267078,4.094
2002,Female,25-29,155761.0,9485.0,9076.0,18561.0,54.0,1803.0,3627.0,1824.0,43170.557174499,8.98267078,4.094
2002,Female,30-34,172767.0,9664.0,9248.0,18912.0,80.0,1221.0,2290.0,1069.0,43170.557174499,8.98267078,4.094
2002,Female,35-39,165422.0,3767.0,3603.0,7370.0,103.0,826.0,1539.0,713.0,43170.557174499,8.98267078,4.094
2002,Female,40-44,156556.0,621.0,595.0,1216.0,156.0,524.0,978.0,454.0,43170.557174499,8.98267078,4.094
2002,Female,45-49,153018.0,21.0,20.0,41.0,241.0,441.0,611.0,170.0,43170.557174499,8.98267078,4.094
2002,Female,50-54,146894.0,0.0,0.0,0.0,415.0,387.0,424.0,37.0,43170.557174499,8.98267078,4.094
2002,Female,55-59,134112.0,0.0,0.0,0.0,642.0,351.0,319.0,-32.0,43170.557174499,8.98267078,4.094
2002,Female,60-64,97260.0,0.0,0.0,0.0,683.0,283.0,227.0,-56.0,43170.557174499,8.98267078,4.094
2002,Female,65-69,85350.0,0.0,0.0,0.0,914.0,169.0,161.0,-8.0,43170.557174499,8.98267078,4.094
2002,Female,70-74,87367.0,0.0,0.0,0.0,1602.0,74.0,103.0,29.0,43170.557174499,8.98267078,4.094
2002,Female,75-79,87432.0,0.0,0.0,0.0,2905.0,43.0,47.0,4.0,43170.557174499,8.98267078,4.094
2002,Female,80+,134142.0,0.0,0.0,0.0,14774.0,35.0,46.0,11.0,43170.557174499,8.98267078,4.094
2002,Male,0-4,151908.0,0.0,0.0,0.0,129.0,913.0,1773.0,860.0,43170.557174499,8.98267078,3.957
2002,Male,5-9,158466.0,0.0,0.0,0.0,31.0,718.0,1499.0,781.0,43170.557174499,8.98267078,3.957
2002,Male,10-14,154682.0,0.0,0.0,0.0,22.0,489.0,1332.0,843.0,43170.557174499,8.98267078,3.957
2002,Male,15-19,137880.0,0.0,0.0,0.0,90.0,510.0,1534.0,1024.0,43170.557174499,8.98267078,3.957
2002,Male,20-24,138519.0,0.0,0.0,0.0,140.0,1631.0,2642.0,1011.0,43170.557174499,8.98267078,3.957
2002,Male,25-29,159697.0,0.0,0.0,0.0,171.0,1811.0,3155.0,1344.0,43170.557174499,8.98267078,3.957
2002,Male,30-34,178858.0,0.0,0.0,0.0,207.0,1526.0,2456.0,930.0,43170.557174499,8.98267078,3.957
2002,Male,35-39,173974.0,0.0,0.0,0.0,244.0,1110.0,1680.0,570.0,43170.557174499,8.98267078,3.957
2002,Male,40-44,163003.0,0.0,0.0,0.0,278.0,846.0,1113.0,267.0,43170.557174499,8.98267078,3.957
2002,Male,45-49,157643.0,0.0,0.0,0.0,397.0,604.0,756.0,152.0,43170.557174499,8.98267078,3.957
2002,Male,50-54,153723.0,0.0,0.0,0.0,671.0,483.0,513.0,30.0,43170.557174499,8.98267078,3.957
2002,Male,55-59,137679.0,0.0,0.0,0.0,976.0,409.0,376.0,-33.0,43170.557174499,8.98267078,3.957
2002,Male,60-64,94372.0,0.0,0.0,0.0,1108.0,375.0,202.0,-173.0,43170.557174499,8.98267078,3.957
2002,Male,65-69,77793.0,0.0,0.0,0.0,1579.0,255.0,134.0,-121.0,43170.557174499,8.98267078,3.957
2002,Male,70-74,73071.0,0.0,0.0,0.0,2438.0,105.0,101.0,-4.0,43170.557174499,8.98267078,3.957
2002,Male,75-79,63349.0,0.0,0.0,0.0,3676.0,42.0,45.0,3.0,43170.557174499,8.98267078,3.957
2002,Male,80+,67317.0,0.0,0.0,0.0,9486.0,24.0,30.0,6.0,43170.557174499,8.98267078,3.957
2003,Female,0-4,142916.0,0.0,0.0,0.0,115.0,808.0,1736.0,928.0,50250.3298214345,9.19355106,3.957
2003,Female,5-9,150107.0,0.0,0.0,0.0,13.0,682.0,1160.0,478.0,50250.3298214345,9.19355106,3.957
2003,Female,10-14,150245.0,0.0,0.0,0.0,20.0,425.0,950.0,525.0,50250.3298214345,9.19355106,3.957
2003,Female,15-19,132490.0,629.0,595.0,1224.0,36.0,807.0,1627.0,820.0,50250.3298214345,9.19355106,3.957
2003,Female,20-24,135431.0,4094.0,3874.0,7968.0,47.0,2384.0,3537.0,1153.0,50250.3298214345,9.19355106,3.957
2003,Female,25-29,150917.0,9475.0,8962.0,18437.0,57.0,1889.0,3227.0,1338.0,50250.3298214345,9.19355106,3.957
2003,Female,30-34,173231.0,10018.0,9476.0,19494.0,74.0,1331.0,2065.0,734.0,50250.3298214345,9.19355106,3.957
2003,Female,35-39,168694.0,4159.0,3934.0,8093.0,102.0,839.0,1386.0,547.0,50250.3298214345,9.19355106,3.957
2003,Female,40-44,157407.0,627.0,592.0,1219.0,178.0,560.0,849.0,289.0,50250.3298214345,9.19355106,3.957
2003,Female,45-49,154400.0,29.0,26.0,55.0,246.0,437.0,618.0,181.0,50250.3298214345,9.19355106,3.957
2003,Female,50-54,145637.0,0.0,0.0,0.0,374.0,373.0,410.0,37.0,50250.3298214345,9.19355106,3.957
2003,Female,55-59,141651.0,0.0,0.0,0.0,633.0,378.0,297.0,-81.0,50250.3298214345,9.19355106,3.957
2003,Female,60-64,100772.0,0.0,0.0,0.0,675.0,339.0,242.0,-97.0,50250.3298214345,9.19355106,3.957
2003,Female,65-69,85005.0,0.0,0.0,0.0,871.0,195.0,122.0,-73.0,50250.3298214345,9.19355106,3.957
2003,Female,70-74,86347.0,0.0,0.0,0.0,1521.0,103.0,77.0,-26.0,50250.3298214345,9.19355106,3.957
2003,Female,75-79,84606.0,0.0,0.0,0.0,2675.0,47.0,48.0,1.0,50250.3298214345,9.19355106,3.957
2003,Female,80+,136289.0,0.0,0.0,0.0,14276.0,49.0,34.0,-15.0,50250.3298214345,9.19355106,3.957
2003,Male,0-4,149678.0,0.0,0.0,0.0,136.0,912.0,1560.0,648.0,50250.3298214345,9.19355106,4.457
2003,Male,5-9,158418.0,0.0,0.0,0.0,23.0,681.0,1219.0,538.0,50250.3298214345,9.19355106,4.457
2003,Male,10-14,158964.0,0.0,0.0,0.0,30.0,476.0,1026.0,550.0,50250.3298214345,9.19355106,4.457
2003,Male,15-19,139590.0,0.0,0.0,0.0,92.0,574.0,1484.0,910.0,50250.3298214345,9.19355106,4.457
2003,Male,20-24,139482.0,0.0,0.0,0.0,124.0,1799.0,2462.0,663.0,50250.3298214345,9.19355106,4.457
2003,Male,25-29,153849.0,0.0,0.0,0.0,145.0,2188.0,3034.0,846.0,50250.3298214345,9.19355106,4.457
2003,Male,30-34,178727.0,0.0,0.0,0.0,190.0,1738.0,2230.0,492.0,50250.3298214345,9.19355106,4.457
2003,Male,35-39,176703.0,0.0,0.0,0.0,220.0,1287.0,1570.0,283.0,50250.3298214345,9.19355106,4.457
2003,Male,40-44,164202.0,0.0,0.0,0.0,286.0,884.0,1030.0,146.0,50250.3298214345,9.19355106,4.457
2003,Male,45-49,158547.0,0.0,0.0,0.0,408.0,665.0,685.0,20.0,50250.3298214345,9.19355106,4.457
2003,Male,50-54,152431.0,0.0,0.0,0.0,613.0,529.0,436.0,-93.0,50250.3298214345,9.19355106,4.457
2003,Male,55-59,145762.0,0.0,0.0,0.0,982.0,445.0,339.0,-106.0,50250.3298214345,9.19355106,4.457
2003,Male,60-64,98425.0,0.0,0.0,0.0,1072.0,366.0,228.0,-138.0,50250.3298214345,9.19355106,4.457
2003,Male,65-69,77705.0,0.0,0.0,0.0,1502.0,274.0,119.0,-155.0,50250.3298214345,9.19355106,4.457
2003,Male,70-74,72747.0,0.0,0.0,0.0,2241.0,118.0,76.0,-42.0,50250.3298214345,9.19355106,4.457
2003,Male,75-79,62103.0,0.0,0.0,0.0,3226.0,62.0,42.0,-20.0,50250.3298214345,9.19355106,4.457
2003,Male,80+,68774.0,0.0,0.0,0.0,9275.0,28.0,32.0,4.0,50250.3298214345,9.19355106,4.457
2004,Female,0-4,142108.0,0.0,0.0,0.0,103.0,772.0,1831.0,1059.0,57768.6980958462,8.79598331,3.923
2004,Female,5-9,149622.0,0.0,0.0,0.0,19.0,628.0,1036.0,408.0,57768.6980958462,8.79598331,3.923
2004,Female,10-14,151760.0,0.0,0.0,0.0,21.0,418.0,906.0,488.0,57768.6980958462,8.79598331,3.923
2004,Female,15-19,136324.0,582.0,555.0,1137.0,38.0,768.0,1603.0,835.0,57768.6980958462,8.79598331,3.923
2004,Female,20-24,134971.0,4122.0,3921.0,8043.0,46.0,2358.0,3684.0,1326.0,57768.6980958462,8.79598331,3.923
2004,Female,25-29,147299.0,9263.0,8809.0,18072.0,59.0,1929.0,3450.0,1521.0,57768.6980958462,8.79598331,3.923
2004,Female,30-34,171193.0,10208.0,9708.0,19916.0,77.0,1359.0,2165.0,806.0,57768.6980958462,8.79598331,3.923
2004,Female,35-39,171631.0,4350.0,4135.0,8485.0,114.0,843.0,1328.0,485.0,57768.6980958462,8.79598331,3.923
2004,Female,40-44,158760.0,654.0,621.0,1275.0,160.0,523.0,866.0,343.0,57768.6980958462,8.79598331,3.923
2004,Female,45-49,155426.0,29.0,26.0,55.0,269.0,376.0,560.0,184.0,57768.6980958462,8.79598331,3.923
2004,Female,50-54,146108.0,0.0,0.0,0.0,380.0,342.0,388.0,46.0,57768.6980958462,8.79598331,3.923
2004,Female,55-59,146379.0,0.0,0.0,0.0,621.0,325.0,286.0,-39.0,57768.6980958462,8.79598331,3.923
2004,Female,60-64,105180.0,0.0,0.0,0.0,654.0,257.0,232.0,-25.0,57768.6980958462,8.79598331,3.923
2004,Female,65-69,86696.0,0.0,0.0,0.0,861.0,191.0,140.0,-51.0,57768.6980958462,8.79598331,3.923
2004,Female,70-74,84035.0,0.0,0.0,0.0,1351.0,87.0,78.0,-9.0,57768.6980958462,8.79598331,3.923
2004,Female,75-79,82355.0,0.0,0.0,0.0,2472.0,54.0,49.0,-5.0,57768.6980958462,8.79598331,3.923
2004,Female,80+,138561.0,0.0,0.0,0.0,13964.0,60.0,51.0,-9.0,57768.6980958462,8.79598331,3.923
2004,Male,0-4,148781.0,0.0,0.0,0.0,129.0,781.0,1610.0,829.0,57768.6980958462,8.79598331,4.556
2004,Male,5-9,157992.0,0.0,0.0,0.0,11.0,635.0,1129.0,494.0,57768.6980958462,8.79598331,4.556
2004,Male,10-14,160273.0,0.0,0.0,0.0,16.0,401.0,880.0,479.0,57768.6980958462,8.79598331,4.556
2004,Male,15-19,143496.0,0.0,0.0,0.0,86.0,546.0,1277.0,731.0,57768.6980958462,8.79598331,4.556
2004,Male,20-24,139227.0,0.0,0.0,0.0,148.0,1651.0,2380.0,729.0,57768.6980958462,8.79598331,4.556
2004,Male,25-29,149392.0,0.0,0.0,0.0,152.0,2027.0,3151.0,1124.0,57768.6980958462,8.79598331,4.556
2004,Male,30-34,175986.0,0.0,0.0,0.0,154.0,1558.0,2409.0,851.0,57768.6980958462,8.79598331,4.556
2004,Male,35-39,179603.0,0.0,0.0,0.0,215.0,1245.0,1711.0,466.0,57768.6980958462,8.79598331,4.556
2004,Male,40-44,165235.0,0.0,0.0,0.0,267.0,878.0,1139.0,261.0,57768.6980958462,8.79598331,4.556
2004,Male,45-49,159632.0,0.0,0.0,0.0,373.0,585.0,771.0,186.0,57768.6980958462,8.79598331,4.556
2004,Male,50-54,151744.0,0.0,0.0,0.0,637.0,471.0,502.0,31.0,57768.6980958462,8.79598331,4.556
2004,Male,55-59,151192.0,0.0,0.0,0.0,974.0,459.0,321.0,-138.0,57768.6980958462,8.79598331,4.556
2004,Male,60-64,103784.0,0.0,0.0,0.0,1111.0,343.0,242.0,-101.0,57768.6980958462,8.79598331,4.556
2004,Male,65-69,79315.0,0.0,0.0,0.0,1429.0,206.0,143.0,-63.0,57768.6980958462,8.79598331,4.556
2004,Male,70-74,71654.0,0.0,0.0,0.0,2140.0,112.0,75.0,-37.0,57768.6980958462,8.79598331,4.556
2004,Male,75-79,61118.0,0.0,0.0,0.0,3002.0,51.0,46.0,-5.0,57768.6980958462,8.79598331,4.556
2004,Male,80+,70625.0,0.0,0.0,0.0,9147.0,32.0,43.0,11.0,57768.6980958462,8.79598331,4.556
2005,Female,0-4,141394.0,0.0,0.0,0.0,96.0,710.0,1838.0,1128.0,67047.1704558264,8.29899502,4.192
2005,Female,5-9,149356.0,0.0,0.0,0.0,13.0,557.0,1167.0,610.0,67047.1704558264,8.29899502,4.192
2005,Female,10-14,152325.0,0.0,0.0,0.0,14.0,337.0,955.0,618.0,67047.1704558264,8.29899502,4.192
2005,Female,15-19,140688.0,593.0,564.0,1157.0,34.0,741.0,1586.0,845.0,67047.1704558264,8.29899502,4.192
2005,Female,20-24,134851.0,4060.0,3869.0,7929.0,51.0,2241.0,3799.0,1558.0,67047.1704558264,8.29899502,4.192
2005,Female,25-29,144248.0,9149.0,8725.0,17874.0,52.0,1924.0,3946.0,2022.0,67047.1704558264,8.29899502,4.192
2005,Female,30-34,168752.0,10169.0,9696.0,19865.0,73.0,1237.0,2439.0,1202.0,67047.1704558264,8.29899502,4.192
2005,Female,35-39,173971.0,4347.0,4145.0,8492.0,119.0,762.0,1513.0,751.0,67047.1704558264,8.29899502,4.192
2005,Female,40-44,161022.0,721.0,688.0,1409.0,167.0,510.0,933.0,423.0,67047.1704558264,8.29899502,4.192
2005,Female,45-49,156442.0,33.0,30.0,63.0,253.0,402.0,571.0,169.0,67047.1704558264,8.29899502,4.192
2005,Female,50-54,147101.0,0.0,0.0,0.0,398.0,312.0,397.0,85.0,67047.1704558264,8.29899502,4.192
2005,Female,55-59,147886.0,0.0,0.0,0.0,606.0,305.0,296.0,-9.0,67047.1704558264,8.29899502,4.192
2005,Female,60-64,111926.0,0.0,0.0,0.0,741.0,250.0,212.0,-38.0,67047.1704558264,8.29899502,4.192
2005,Female,65-69,89010.0,0.0,0.0,0.0,881.0,157.0,143.0,-14.0,67047.1704558264,8.29899502,4.192
2005,Female,70-74,82496.0,0.0,0.0,0.0,1333.0,92.0,98.0,6.0,67047.1704558264,8.29899502,4.192
2005,Female,75-79,80158.0,0.0,0.0,0.0,2374.0,38.0,55.0,17.0,67047.1704558264,8.29899502,4.192
2005,Female,80+,140667.0,0.0,0.0,0.0,13914.0,34.0,53.0,19.0,67047.1704558264,8.29899502,4.192
2005,Male,0-4,147752.0,0.0,0.0,0.0,128.0,730.0,1640.0,910.0,67047.1704558264,8.29899502,4.549
2005,Male,5-9,157582.0,0.0,0.0,0.0,22.0,542.0,1252.0,710.0,67047.1704558264,8.29899502,4.549
2005,Male,10-14,160909.0,0.0,0.0,0.0,23.0,397.0,1018.0,621.0,67047.1704558264,8.29899502,4.549
2005,Male,15-19,148355.0,0.0,0.0,0.0,70.0,492.0,1164.0,672.0,67047.1704558264,8.29899502,4.549
2005,Male,20-24,139055.0,0.0,0.0,0.0,141.0,1505.0,2513.0,1008.0,67047.1704558264,8.29899502,4.549
2005,Male,25-29,146005.0,0.0,0.0,0.0,124.0,1892.0,3548.0,1656.0,67047.1704558264,8.29899502,4.549
2005,Male,30-34,172644.0,0.0,0.0,0.0,152.0,1507.0,3035.0,1528.0,67047.1704558264,8.29899502,4.549
2005,Male,35-39,181157.0,0.0,0.0,0.0,223.0,1087.0,2035.0,948.0,67047.1704558264,8.29899502,4.549
2005,Male,40-44,167656.0,0.0,0.0,0.0,256.0,812.0,1464.0,652.0,67047.1704558264,8.29899502,4.549
2005,Male,45-49,161207.0,0.0,0.0,0.0,398.0,601.0,979.0,378.0,67047.1704558264,8.29899502,4.549
2005,Male,50-54,152049.0,0.0,0.0,0.0,583.0,423.0,568.0,145.0,67047.1704558264,8.29899502,4.549
2005,Male,55-59,152620.0,0.0,0.0,0.0,957.0,422.0,359.0,-63.0,67047.1704558264,8.29899502,4.549
2005,Male,60-64,111690.0,0.0,0.0,0.0,1151.0,325.0,225.0,-100.0,67047.1704558264,8.29899502,4.549
2005,Male,65-69,81990.0,0.0,0.0,0.0,1397.0,205.0,160.0,-45.0,67047.1704558264,8.29899502,4.549
2005,Male,70-74,70449.0,0.0,0.0,0.0,2036.0,100.0,100.0,0.0,67047.1704558264,8.29899502,4.549
2005,Male,75-79,60462.0,0.0,0.0,0.0,3084.0,35.0,50.0,15.0,67047.1704558264,8.29899502,4.549
2005,Male,80+,72488.0,0.0,0.0,0.0,9368.0,25.0,37.0,12.0,67047.1704558264,8.29899502,4.549
2006,Female,0-4,140709.0,0.0,0.0,0.0,91.0,670.0,1797.0,1127.0,74434.4996835671,7.8822999,3.344
2006,Female,5-9,149085.0,0.0,0.0,0.0,20.0,565.0,1162.0,597.0,74434.4996835671,7.8822999,3.344
2006,Female,10-14,152233.0,0.0,0.0,0.0,3.0,424.0,963.0,539.0,74434.4996835671,7.8822999,3.344
2006,Female,15-19,145741.0,665.0,632.0,1297.0,35.0,704.0,1641.0,937.0,74434.4996835671,7.8822999,3.344
2006,Female,20-24,135420.0,4200.0,4001.0,8201.0,39.0,2368.0,4091.0,1723.0,74434.4996835671,7.8822999,3.344
2006,Female,25-29,143021.0,9335.0,8890.0,18225.0,40.0,1996.0,4266.0,2270.0,74434.4996835671,7.8822999,3.344
2006,Female,30-34,166205.0,10331.0,9838.0,20169.0,70.0,1233.0,2560.0,1327.0,74434.4996835671,7.8822999,3.344
2006,Female,35-39,175082.0,4680.0,4455.0,9135.0,103.0,780.0,1681.0,901.0,74434.4996835671,7.8822999,3.344
2006,Female,40-44,163999.0,760.0,723.0,1483.0,148.0,574.0,974.0,400.0,74434.4996835671,7.8822999,3.344
2006,Female,45-49,156895.0,33.0,32.0,65.0,274.0,373.0,601.0,228.0,74434.4996835671,7.8822999,3.344
2006,Female,50-54,148775.0,0.0,0.0,0.0,370.0,288.0,423.0,135.0,74434.4996835671,7.8822999,3.344
2006,Female,55-59,148111.0,0.0,0.0,0.0,587.0,274.0,295.0,21.0,74434.4996835671,7.8822999,3.344
2006,Female,60-64,119271.0,0.0,0.0,0.0,806.0,272.0,246.0,-26.0,74434.4996835671,7.8822999,3.344
2006,Female,65-69,91638.0,0.0,0.0,0.0,827.0,163.0,150.0,-13.0,74434.4996835671,7.8822999,3.344
2006,Female,70-74,80858.0,0.0,0.0,0.0,1287.0,78.0,100.0,22.0,74434.4996835671,7.8822999,3.344
2006,Female,75-79,79109.0,0.0,0.0,0.0,2319.0,43.0,56.0,13.0,74434.4996835671,7.8822999,3.344
2006,Female,80+,142086.0,0.0,0.0,0.0,14606.0,32.0,46.0,14.0,74434.4996835671,7.8822999,3.344
2006,Male,0-4,146674.0,0.0,0.0,0.0,136.0,689.0,1770.0,1081.0,74434.4996835671,7.8822999,3.445
2006,Male,5-9,157023.0,0.0,0.0,0.0,16.0,597.0,1260.0,663.0,74434.4996835671,7.8822999,3.445
2006,Male,10-14,161087.0,0.0,0.0,0.0,17.0,385.0,1029.0,644.0,74434.4996835671,7.8822999,3.445
2006,Male,15-19,153434.0,0.0,0.0,0.0,77.0,487.0,1173.0,686.0,74434.4996835671,7.8822999,3.445
2006,Male,20-24,139588.0,0.0,0.0,0.0,121.0,1520.0,3133.0,1613.0,74434.4996835671,7.8822999,3.445
2006,Male,25-29,144790.0,0.0,0.0,0.0,140.0,1800.0,4772.0,2972.0,74434.4996835671,7.8822999,3.445
2006,Male,30-34,169674.0,0.0,0.0,0.0,160.0,1582.0,3746.0,2164.0,74434.4996835671,7.8822999,3.445
2006,Male,35-39,181573.0,0.0,0.0,0.0,199.0,1143.0,2663.0,1520.0,74434.4996835671,7.8822999,3.445
2006,Male,40-44,171271.0,0.0,0.0,0.0,228.0,861.0,1992.0,1131.0,74434.4996835671,7.8822999,3.445
2006,Male,45-49,162013.0,0.0,0.0,0.0,385.0,604.0,1342.0,738.0,74434.4996835671,7.8822999,3.445
2006,Male,50-54,153370.0,0.0,0.0,0.0,600.0,459.0,854.0,395.0,74434.4996835671,7.8822999,3.445
2006,Male,55-59,153055.0,0.0,0.0,0.0,914.0,371.0,387.0,16.0,74434.4996835671,7.8822999,3.445
2006,Male,60-64,119651.0,0.0,0.0,0.0,1293.0,301.0,246.0,-55.0,74434.4996835671,7.8822999,3.445
2006,Male,65-69,85663.0,0.0,0.0,0.0,1414.0,219.0,155.0,-64.0,74434.4996835671,7.8822999,3.445
2006,Male,70-74,68928.0,0.0,0.0,0.0,1868.0,110.0,90.0,-20.0,74434.4996835671,7.8822999,3.445
2006,Male,75-79,60397.0,0.0,0.0,0.0,2834.0,55.0,57.0,2.0,74434.4996835671,7.8822999,3.445
2006,Male,80+,73790.0,0.0,0.0,0.0,9226.0,33.0,55.0,22.0,74434.4996835671,7.8822999,3.445
2007,Female,0-4,141812.0,0.0,0.0,0.0,103.0,658.0,2199.0,1541.0,85502.2677087731,8.01673985,2.423
2007,Female,5-9,147436.0,0.0,0.0,0.0,12.0,537.0,1407.0,870.0,85502.2677087731,8.01673985,2.423
2007,Female,10-14,152504.0,0.0,0.0,0.0,15.0,337.0,1168.0,831.0,85502.2677087731,8.01673985,2.423
2007,Female,15-19,150355.0,713.0,675.0,1388.0,28.0,749.0,1797.0,1048.0,85502.2677087731,8.01673985,2.423
2007,Female,20-24,136433.0,4280.0,4060.0,8340.0,45.0,2164.0,4901.0,2737.0,85502.2677087731,8.01673985,2.423
2007,Female,25-29,143448.0,9101.0,8631.0,17732.0,51.0,1949.0,5683.0,3734.0,85502.2677087731,8.01673985,2.423
2007,Female,30-34,162101.0,10130.0,9607.0,19737.0,55.0,1199.0,3206.0,2007.0,85502.2677087731,8.01673985,2.423
2007,Female,35-39,176455.0,4919.0,4664.0,9583.0,113.0,783.0,1989.0,1206.0,85502.2677087731,8.01673985,2.423
2007,Female,40-44,167158.0,844.0,799.0,1643.0,152.0,564.0,1290.0,726.0,85502.2677087731,8.01673985,2.423
2007,Female,45-49,156908.0,35.0,31.0,66.0,243.0,371.0,763.0,392.0,85502.2677087731,8.01673985,2.423
2007,Female,50-54,152057.0,0.0,0.0,0.0,381.0,295.0,524.0,229.0,85502.2677087731,8.01673985,2.423
2007,Female,55-59,144519.0,0.0,0.0,0.0,586.0,230.0,325.0,95.0,85502.2677087731,8.01673985,2.423
2007,Female,60-64,130357.0,0.0,0.0,0.0,813.0,243.0,231.0,-12.0,85502.2677087731,8.01673985,2.423
2007,Female,65-69,93263.0,0.0,0.0,0.0,903.0,153.0,179.0,26.0,85502.2677087731,8.01673985,2.423
2007,Female,70-74,79949.0,0.0,0.0,0.0,1283.0,68.0,93.0,25.0,85502.2677087731,8.01673985,2.423
2007,Female,75-79,77813.0,0.0,0.0,0.0,2273.0,36.0,44.0,8.0,85502.2677087731,8.01673985,2.423
2007,Female,80+,142778.0,0.0,0.0,0.0,14682.0,24.0,48.0,24.0,85502.2677087731,8.01673985,2.423
2007,Male,0-4,147973.0,0.0,0.0,0.0,114.0,729.0,2219.0,1490.0,85502.2677087731,8.01673985,2.557
